,Name,reviewContent,rating,SentimentLabel
1051,Giordano's,"This is where I take out-of-towners for chicago style pizza. The sweet flaky crust, the delicious sauce, the sheer volume of cheese that makes you delighted and nauseated at the same time. What more can I say? Giordano's is THE place for deep dish pizza.",5,Positive
1052,Giordano's,"Great place to try the deep dish pizzas. They are hit or miss in terms of my preference though. In any case, ask for extra cheese, it's worth it :D",3,Positive
1053,Giordano's,"I've taken several visitors to Chicago here due to the close proximity to all the tourist attractions in the Loop.  It's a good intro to Chicago deep-dish, but not my favorite.  I don't think I've ever had fantastic service, and sometimes got the feeling the wait staff just wanted to get us out as fast as possible (not an easy thing when waiting 45 minutes for a pizza).",3,Positive
1054,Giordano's,My first Chicago deep-dish pizza experience did not disappoint. Yum is all I can say.,4,Negative
1055,Giordano's,The absolute greatest Deep Dish Pizza in the World.  You can even order online and have it shipped overnight.,5,Negative
1056,Giordano's,"First time in Chicago and I wanted the full experience so I figured my first meal would be a deep dish pizza. I head over to Giordano's because it is just around the corner from my hotel. It was a little after 4pm and the place was pretty empty, which is fine with me since I was on my own. From the start the service was subpar. Pretty much didn't care about my presence. I went to order, and one thing I didn't like is that they didn't like is that after 3pm they no longer served individual sized deep dish pizzas. Um great so I had to order a small pizza which could have fed 3 of me. I also ordered a caesar salad since the pizza takes about half an hour to bake. The salad comes out. The dressing is very very watered down. I have never had a caesar taste like that. There really was no flavor ",2,Negative
1057,Giordano's,Awesome!! Love the pizza...Cant find pizza like this in the Bay Area. A must go for Authentic Chicago Pizza!,4,Positive
1058,Giordano's,Awesome!! Love the pizza...Cant find pizza like this in the Bay Area. A must go for Authentic Chicago Pizza!,4,Positive
1059,Giordano's,"The specialty Chicago style pizza is so tasty! More cheese than you'll know what to do with... My boyfriend raves about this place like it's going out of style. I thought the flavors were great but I'm just not the biggest fan of deep dish, which is what this place is all about. If you're into Chicago-style pizza, definitely stop in!",4,Negative
1060,Giordano's,"Stuffed pizza: my god. Should have dipped it in gold to celebrate. I imagine it happened like this: Some bumbling minimum wage student made a pizza in the wrong order, and a young turk known only as Giordano said 'Fuck it, we got a pizza!' I haven't had a pizza since. Granted, it's only been about a week since I tried Giordano's. Extra invisible points for allowing me the opportunity to witness the highly stressed, possibly single mother screaming at her kids like they were her ex-husband. I didn't know we paid for dinner AND a show...",5,Negative
1061,Giordano's,"So far this is my favorite Chicago style pizza(better Gino's East, and def better than Lou Malnatis) I know i need to try a lot more. Anyways i'd prob only give it a 3.5 but I feel fine with 4 stars. I've never had great service at any Girodano's but average at best with it coming close to bad. The pizza is consistently good no matter how you order it or what toppings you get. The apps are consistently average, think frozen and flash fried.",4,Negative
1062,Giordano's,"There's nothing I can add about the food others wrote in previous reviews, so I'll add just a few quick comments. The pizza is truly excellent as everyone rants, but delivery just isn't the same as eating there.  I live two blocks away (I admit...I'm lazy), and the delivered pizza is always much cooler than the dine-in version. Do NOT put the box with pizza into a fridge.  The cheese will stick to the box, and you'll have a nice thin layer of cardboard on the bottom of your slices when you pull them off the next morning.  (aluminum foil works wonders) Be careful when ordering anything fried and having it delivered, especially the Combination Platter (horribly overpriced for what it is) or Zucchini Fritters.  The breading will get mushy during the delivery, however, when I dine-in, fried st",4,Negative
1063,Giordano's,Our couple of pizza's have been only fair to say the least. Prior to this they were always very good to excellent. Could this location be slipping?,3,Positive
1064,Giordano's,"I know that visitors to Chicago always want to go to Gino's East, but Giordano's has the best pizza in the city!This particular location is great because it's near CTA, South Shore and Metra.  It's also near Millennium Park and has a view of the beautiful courtyard at Prudential Plaza.  On a nice day - or if the restaurant is extremely busy - you can get your meal to go, complete with utensils and plates, and have a picnic in the courtyard or the park.",5,Positive
1065,Giordano's,"Had planned on going to The Art of Pizza but through someone's recommendation and our proximity, ended up here. It's a huge place, but gets packed on weekend nights. Fortunately they let you order while waiting. We found the pizza to be really good but I was slightly disappointed because their speciality was stuffed pizza, not deep dish. That being said, the crust is divine with shortening being cut into it (GF pointed this out). It's rich, flakey, and savory.",3,Positive
1066,Giordano's,I NEVER have been treated this way from any restaurant!!!OK. I went to this Giordanos today March 16th. Me and my three friends ordered lots of stuff and the food was great. And the service was OK. We got the check and paid with cash and credit card. We wanted change back on the cash but our server comes back with uncorrect change. So we explained about the miscalculation but she didn't get it the first time. Later she got it and went to get correct change. THEN a guy comes back and the first thing he says ' whose card is this? sign this. Sign this and then go'    WTF? We were happily talking until then and this manager guy comes and tells us to leave without explanation about miscalculated change? Whoa! watch your attitude!  That manager guy stood until my friend signed and took the recei,1,Positive
1067,Giordano's,"My coworker Brian wanted to do Italian on cinco de Mayo. He choice was Giordanos for his bday lunch. I was a bit reluctant but I am so happy with what I ordered. Brian and Jim got the individual stuffed spinach while John and I got the salads. I have to say our server Layoneth was beyond awesome. He made sure we got everything we wanted and got us our food fast. He was great. I got the Greek salad with chicken and I was so excited about the anchovies on it. come on it adds a great flavor to the feta. Well when the salad came out, there were no anchovies on the salad.. Layoneth made sure that I had a side right away. The salad was so good and a nice alternative to pizza. Well at the end of the meal we told layoneth that it was Brian's bday. He brought out a awesome slice of chocolate cake t",4,Positive
1068,Giordano's,The pizza was fine but the service was pretty awful.  Next time I'll skip it.,2,Negative
1069,Giordano's,The pizza was fine but the service was pretty awful.  Next time I'll skip it.,2,Negative
1070,Giordano's,"So with much hype, I ventured here for their deep dish.  The menu said a small 10' serves 1-2 people.  Well, that's an understatement. It's good for 3-4 people of avg size.  The pizza was really cheesy but the dough was just blah.  I was expecting more pizzaz from all the hype on their deep dish.  I just felt like I was getting a mouthful of dough towards the crust.  It just didn't live up the the rumors for the price I paid.  You do get a lot for your money but...its a lot of boring food.  If that's what you're after, this is the right place for you.",3,Negative
1071,Giordano's,"I've been to Giordano's once before on a previous ND vs. USC trip, and the second time around was just as good.  It was a different location, but just as good as I remembered. When the server suggests an appetizer because the pizza takes a while to cook, take the advice.  We were hungry as we walked in, but we did not take the server's appetizer advice.  We sat there for some time before changing our mind about the appetizer - it was a great call.  Within a few minutes after munching on our appetizer, the pizza was out. The pizza is dense and it's filled oh-so-yummy goodness.  YUMMY!  I can't wait til this Fall for another ND football game weekend. Good stuff.",4,Positive
1072,Giordano's,"Ick. Ball of cheese. I went with three friends on a recent trip to Chicago and we all thought the pizza needed more crust, more filling, and more sauce; anything but more cheese! We all left feeling sad and confused- is that really what Chicago deep dish is supposed to be like? I've certainly enjoyed the deep dish I've had in other cities, including San Francisco, much better.",1,Positive
1073,Giordano's,"Ick. Ball of cheese. I went with three friends on a recent trip to Chicago and we all thought the pizza needed more crust, more filling, and more sauce; anything but more cheese! We all left feeling sad and confused- is that really what Chicago deep dish is supposed to be like? I've certainly enjoyed the deep dish I've had in other cities, including San Francisco, much better.",1,Positive
1074,Giordano's,"I read today that Giordano's is filing for bankruptcy, and sadly I can't say I'm that upset.  It's good, and I could see where some people would like it, but not something I really enjoyed.   I had a slice of the spinach, a tastes of the tropical (their version of hawaiian) and veggie-sausage combo.  All of them had way, way too much cheese for me, especially the first few bites, I might as well have been biting into a big block of cheese with bits of bread and veg stuck in.  I personally would have liked it a lot more if they cut the cheese by about half, and made the bread thicker, since most of the other ingredients were quite tasty.  The crust (where I could actually taste it) was also pretty decent... it's thick and bready but has a good crunchy crust to it at the same time. I also th",3,Negative
1075,Giordano's,"After many, many recommendations of 'best pie places in Chicago', for our last dinner meal before returning to D.C., we opted for Giordano's, because we heard it was supposed to be 'the best of the best', and also because it's practically a stone's throw away from the Hyatt. Two lessons I have taken away from that meal: Lesson One - when somebody tells you to bring your appetite to Giordano's and NOT to have any appetizers beforehand, LISTEN TO THEM. And Lesson Two? The 'best stuffed pie' debate may continue to rage on, but it's all fairly subjective.  I can't say that a bite of Giordano's generously endowed 'small' pie (and I use the word 'small' facetiously) had me shouting to the rafters for joy, but for what it is, it's a pretty damn good pie.  I just wish we hadn't had chicken fingers",3,Positive
1076,Giordano's,"Hard to believe, but I've been in Chicago for over 6 years, and the only deep dish pizza I've had was at this particular Giordano's. It was also for my first date with my girlfriend during freshman year of college. I don't really remember the rest of the date, but for some reason the food and  the experience there is still vivid in my mind. I could probably still point out where we sat that day. ANYHOW.... I remember the food was great. It was my first time having deep dish and I loved the combination of the meats, vegetables, cheeses, sauce and particularly the crust. It was a really filling meal, freshly baked (takes approx. 45 min) and yum-my. The service was friendly and polite. The atmosphere at this particular Giordano's was also very nice, tucked away behind a bunch of tall building",4,Positive
1077,Giordano's,Worst pizza I have ever eaten in my entire life. The pizza took very long to come out but was cold. The dough wasn't cooked through and the cheese was gobby (the type you choke on). That would have been fine if the cheese was good but it tasted like Polly-O string cheese. I would never give this place a dime of my money again. Since this place has so many good reviews I'm starting to think if anyone has actually had good pizza.,1,Negative
1078,Giordano's,"Wow, bombalicious pizza, man! That's how I remember the Giordano's pie. The pizza is super thick, and baked tall like cheesecake. Layers and layers, like lasagna baby! I've tried pizza in: Italy...super thin, crackerlike crust Da Left Coast...hate it Regularly now in New York City...average pizza joint has 'bout 1/2 inch or so crust But the hype I heard iz Giordano's is da bomb for Chicago T-H-I-C-K style pizza...yo, belee da hype Yo, if this joint were to plop a shop in Manhattan or just about anywhere else in New York City, it'd be instant success! Gimme a shout out, if any of y'all know a pizza joint like Giordano's in New York City.",5,Positive
1079,Giordano's,"Wow, bombalicious pizza, man! That's how I remember the Giordano's pie. The pizza is super thick, and baked tall like cheesecake. Layers and layers, like lasagna baby! I've tried pizza in: Italy...super thin, crackerlike crust Da Left Coast...hate it Regularly now in New York City...average pizza joint has 'bout 1/2 inch or so crust But the hype I heard iz Giordano's is da bomb for Chicago T-H-I-C-K style pizza...yo, belee da hype Yo, if this joint were to plop a shop in Manhattan or just about anywhere else in New York City, it'd be instant success! Gimme a shout out, if any of y'all know a pizza joint like Giordano's in New York City.",5,Positive
1080,Giordano's,"On a recent visit to Chicago, my friend and I dared to sample Giordano's highly recommended 'thin crust' cheese pizza. I say dared to sample because we ordered an extra large on our first day, thinking we could easily stretch it out to last for our three day visit, but it was hard to resist its temptation every time we opened our fridge at home!! Great, friendly service and mouthwatering pizza. Unforgettable!",4,Positive
1081,Giordano's,"We had really high expectations. - Appetizer: Combination Platter - mozzarella strips, breaded zucchini strips, & breaded mushrooms - nothing special... - Stuffed Pizza - Pepperoni & Mushrooms - again, nothing special.. we expected to be blown away. Our Chicago friends prefer Gino's or Lou Malnati's over Giordano's. Our cab driver preferred Domino's over everything haha. Wish we took their advice and tried a different pizza place while we were visiting. Service was great though!",3,Positive
1082,Giordano's,"For a tourist attraction (even the bartender made a joke about being the only guy in there from Chicago - including the staff), Giordano's is remarkably charming and 'Chicago.' It is one of those places that you really have to hit once while you visit Chicago, because it is an Institution, and when you come back people say, 'Did you have pizza?' and you have to be able to say not only yes, but yes, at Giordano's. We haggled and finagled and ended up deciding to have jalepeno and sausage pizza, the traditional deep dish style, and we ordered ahead and funneled into the bar for a beer while we waited for a table. Standing there with my Newcastle, watching sports spin by on the TV, surrounded by the hubbub of patrons, I understood for the first time why people patronize tourist attractions in",4,Negative
1083,Giordano's,Great food! Stuffed crust pizza was awesome. A little too much dough but great taste and quality! Good prices.,4,Positive
1084,Giordano's,"If I had a small child I would sell it for deep dish pizza. Ok I'm exagerrating, but I love love love deep dish pizza and live in the Northeast where they cling to their love of New York style pizza. So I'm in Chicago for Lollapallooza and what am I going to do?? Stuff myself silly with the best deep dish in the world..   Unfortunately Giordano's did not deliver. The pizza was good, but the crust wasn't nearly as crispy as deep dish places in San Francisco (of all places) and the toppings seemed a bit soggy. I would certainly come back here but Chicago must have better...",3,Positive
1085,Giordano's,"If I had a small child I would sell it for deep dish pizza. Ok I'm exagerrating, but I love love love deep dish pizza and live in the Northeast where they cling to their love of New York style pizza. So I'm in Chicago for Lollapallooza and what am I going to do?? Stuff myself silly with the best deep dish in the world..   Unfortunately Giordano's did not deliver. The pizza was good, but the crust wasn't nearly as crispy as deep dish places in San Francisco (of all places) and the toppings seemed a bit soggy. I would certainly come back here but Chicago must have better...",3,Positive
1086,Giordano's,The ultimate place to go for deep dish pizza. The best pizza I have ever eaten.,5,Positive
1087,Giordano's,Giordano's serves the BEST deep-dish pizza in Chicago. Period. Prepare to be stuffed! http://www.giordanos.com/,5,Positive
1088,Giordano's,"Barely pizza, more of a wet blanket on a cardboard tasting crust.  Deep dish spinach is worth a shot if you need the Chicago experience; most other things are uninspiring, way overdone, or not that great.",2,Negative
1089,Giordano's,"I was visiting a friend who lives in Chicago and we, with our other friends, went to Giordano's for an early dinner. My stomach can't handle heavy food, but theirs could so I was lame and ordered garlic bread and a Greek salad while the rest of them ordered a deep dish cheese pizza. When our food arrived, the waitress put the salad in the middle of table, assuming that we were going to be eating it before the pizza, but alas, I told her, in a defeated voice, that it was my meal and she looked surprised. I guess people don't exactly go there for salads. The Greek salad was....a Greek salad. It came with anchovies, which I love and was decent. The garlic bread came with marinara sauce and was not all that garlicky.  As soon as my friends got their pizza, they dove in. I bravely tried a small",4,Positive
1090,Giordano's,"I was visiting a friend who lives in Chicago and we, with our other friends, went to Giordano's for an early dinner. My stomach can't handle heavy food, but theirs could so I was lame and ordered garlic bread and a Greek salad while the rest of them ordered a deep dish cheese pizza. When our food arrived, the waitress put the salad in the middle of table, assuming that we were going to be eating it before the pizza, but alas, I told her, in a defeated voice, that it was my meal and she looked surprised. I guess people don't exactly go there for salads. The Greek salad was....a Greek salad. It came with anchovies, which I love and was decent. The garlic bread came with marinara sauce and was not all that garlicky.  As soon as my friends got their pizza, they dove in. I bravely tried a small",4,Positive
1091,Giordano's,"Great Pizza!  My first stop whenever I come to Chicago, which is several times a year, is straight to have some deep dish Chicago pizza.  Like all places, when ordering a deep dish, order immediately when seated.  The place is usually busy so ask for a menu while waiting.  When eating in the bar, like I did as I was flying solo, gives you more time to enjoy a couple drinks.  Wish they did the mini (personal) size at dinner.  I can do some damage on a pizza but still have some left on a small if trying to eat it all myself.  I'm from the southern California area and we ordered 3 pizzas with overnight shipping a few weeks later for my wife's birthday.  She's also a huge Chicago deep dish pizza fan.  Shipping makes it a little pricey but still tastes great.",4,Positive
1092,Giordano's,"Ahhhh....This is my favorite pizza in the whole wide world. I go to a lot of Giordanos (including this one, Midway airport location and Franklin & Randolph) but have been to this one the most. The stuffed sausage is my favorite along with the stuffed Spinach also. Their thin crust pizza is pretty good as well. They have a bar if you are interested in having a drink.During lunch you can get a personal pizza to go which is always great if you are in a hurry, but you can't get it after 5PM. T This place always hits the spot and will always have the best pizza in Chicago! Mmmm Mmmm Good!",5,Positive
1093,Giordano's,"Eh, for a Chicago-style pizza joint in Chicago, reccomended by Chicagoans, I was way underwhelmed. It wasn't awful, but I've definately experienced better. Nice service, though.",2,Positive
1094,Giordano's,"After enduring the first of three very sultry, very sweltering Lollapalooza days, my California cohorts and I were hungry to sink our teeth into some Chicago fare. As such, a few locals pointed us in the direction of Giordano's, which, according to these palate-challenged townies, is the holy grail of deep dish.   Now be advised, Chicagoans: Before you wrongly surmise that Californians have a penchant for all things bland, please take into account my former status as a Chicagoan. As a wee tike, the Dom enjoyed herself a good slice of pie of the deep dish persuasion from said eatery. Eating this flakey-crusted, cheese-infused slice of heaven was likely to induce a blissful case of  'the itis.' Sadly, my deep dish days were done after my father was relocated westward for work. And the rest i",2,Positive
1095,Giordano's,"Went on a busy Friday night. The wait was about 45 minutes. Not too bad and well worth it. The pizza was soooo goooood. Had the spinach pizza. Barely ate half of the pizza, because it was so filling. Great experience!",5,Negative
1096,Giordano's,"Yummy Yummy Yummy all in my Tummy....lol This is by far the best pizza I have had in my life.  I was visit Chicago for the 1st time in 8/07 with mom & sister. We were here to see my mom's side of the family..most of whom my sister & I have never met before. So..Giordano's was near our hotel that we were staying at. I had researched this place before leaving San Diego. We went to this place after seeing some our crazy relatives.  I have a good reason for calling them crazy...lol. But, I digress... My sister & I decided on the stuffed pepperoni & cheese which was heavenly.  The cheese just melts in your mouth and the crust is so buttery delicious.  It's was so good...that we took a pizza back home with us to San Diego on the plane. I'm just sad now because I haven't been able to fine a place",5,Positive
1097,Giordano's,"Yum, yum YUMMM!!!  I love the deep dish cheese and spinach- it is truly to die for.  The restaurant is pretty hole in the wall but who cares when you're getting a great pizza?!  This is my second favorite pizza in the city, after Chicago's.  Prices are definitely not cheap tho!",4,Positive
1098,Giordano's,"I had the worst service experience of my life here. My friend complained because it took almost an hour for them to make our pizza. I understand that these pizzas take a while to cook and a long wait is the norm, so I wasn't going to make a big deal about it, but it mattered to my friend. The manager reacted in the most immature, angry way, to the point of being verbally abusive. My friend continued to firmly but politely push his point. The manager was throwing around curse words, getting in my friend's face and all but hitting him. It was totally unexpected and kind of scary. Then the manager ripped the pizza out of my friend's hands and charged his card back and yelled 'THERE, now you can go wait somewhere else for your meal!!'. He continued to verbally abuse us as we walked out in a st",1,Negative
1099,Giordano's,"Oh...my...gosh...this pizza...is like no other. Oooey, and gooey cheesy goodness filled with pepperoni and whatever else you want to put in there. And let me tell you, one slice is PLENTY. But, it is completely good and a must try. Keep in mind though, that you have to wait 45 minutes for the pie to cook, so I suggest ordering a few apps to go with it. Since the pizza is so heavy, we had the Greek Salad which was an enormous plate and enough to feed the 2 of us. Our service at this particular location was okay, nothing to really review about. We came in late, around 10pm so that could have had something to do with it. I'll have to try the thin crust next time I'm in the great city of Chicago.",4,Positive
1100,Giordano's,"Oh...my...gosh...this pizza...is like no other. Oooey, and gooey cheesy goodness filled with pepperoni and whatever else you want to put in there. And let me tell you, one slice is PLENTY. But, it is completely good and a must try. Keep in mind though, that you have to wait 45 minutes for the pie to cook, so I suggest ordering a few apps to go with it. Since the pizza is so heavy, we had the Greek Salad which was an enormous plate and enough to feed the 2 of us. Our service at this particular location was okay, nothing to really review about. We came in late, around 10pm so that could have had something to do with it. I'll have to try the thin crust next time I'm in the great city of Chicago.",4,Positive
1101,Giordano's,chicago-style pizza.  it was good.,4,Positive
1102,Giordano's,I liked the pizza at Lou Malnati's better.,3,Positive
1103,Giordano's,I liked the pizza at Lou Malnati's better.,3,Positive
1104,Giordano's,"While I'm not usually a fan of deep dish pizza, Giordano's was as good as I've heard about. Can't wait for my next trip to Chicago to try another variety!",4,Negative
1105,Giordano's,"While I'm not usually a fan of deep dish pizza, Giordano's was as good as I've heard about. Can't wait for my next trip to Chicago to try another variety!",4,Negative
1106,Giordano's,"if I could give this place a 0, I would. after being told it would be a 45 min wait, it was really 1 hr., 45 min.any pizza lover knows the secret of a good pizza is the crust and cheese texture.  Crust like cardboard, cheese like silly putty.  it was obvious they and cooked the pizza early and reheated hit when we finally got to our table.we had the thin crust and it was still over a 1/4 inch thick.  veggies on one of our pizzas tasted terrible. others in our family went to another location and had the deep dish.  they were very disappointed too.will be sure to tell anyone we know visiting Chicago to never go there.",1,Negative
1107,Giordano's,"This is perhaps one of the best Pizzas that I have ever had. We tried the deep dish with two meat toppings. We had it delivered the first time we tried it and ate it in the second time. Both were phenominal! The delivery pizza was much better, because the sauce had thickened up and taken on a richer taste. We even ordered a few pies mailed to our home in the Kansas City area. The mail order was good but not near as good as in person. Love this place. I personally hated Chicago style deep dish until we tried theirs. I wish they had one in Kansas City! Can't wait to get to back to Chicago!",5,Positive
1108,Giordano's,"I now live in DC, and among the many reasons why I miss Chicago, Giordano's is one of them.  Every time I come home, I demand that my parents have a fresh hot Giordano's pizza waiting for me. There are a lot of good options when it comes to Chicago-style pizza (I'm also a fan of Gino's East and Pizzeria Uno... or Due) but Giordano's is hands-down my favorite.  I love the stuffed pizza concept and it comes out to an amazing slice of pizza.  I'm pretty simple when it comes to my pizza, so I usually just get the stuffed cheese, and I'm in heaven every time.  The crust is nice and hearty, so if you're still not full by the time you're done with your pizza (an unlikely story, but it's been known to happen) then you can easily fill up on that.  The cheese is warm and gooey and plentiful, and I c",5,Positive
1109,Giordano's,"Sorry Chicagoans, I too was a bit disappointed by Giordano's.  Maybe my expectations were too high? It was definitely a really good pizza--don't get me wrong.  I like deep dish, stuffed, thin crust, brick-oven, you name it, so no, I'm not a pizza snob.  I guess I wanted to be blown away, and this just didn't do it. I got the 'Special' with green peppers, mushrooms and sausage.  The cheeze was amazing, the crust was clean but a little underflavored.  The sauce on top was not quite tomato-ey enough, but portions are bountiful.  I tried tackling a 10-incher by myself and was proud of myself for even getting to half of it.  (pizza-by-the-slice isn't an option during dinner hours). I'm definitely a fan of Zachary's Pizza in Oakland, CA.  Maybe I'll check out Lou Malnati's next time I'm back in ",3,Positive
1110,Giordano's,"Everyone remembers their first time. No, I'm not referring to your first sexual encounter. I mean, we ALL remember our first sexual encounter - good or bad. Mine was typical, I guess. At the conclusion, she was sobbing uncontrollably, followed by occasional dry-heaves with a frequent, 'I can't believe that something could be so small,' thrown in. Ahhhh, to be 26 again. Anyway, I was in Chicago in Sept. of '06 visiting some relatives of The Woman That I'm Currently Married To. After a full day of exploring the city and at the same time avoiding getting stabbed in the head with a screwdriver (I don't drink), we were pretty hungry. We came upon this establishment when TWTICMT mentioned to me that I would like it. The place was pretty empty (it was in the late-afternoon during the week) so we ",4,Negative
1111,Giordano's,"Everyone remembers their first time. No, I'm not referring to your first sexual encounter. I mean, we ALL remember our first sexual encounter - good or bad. Mine was typical, I guess. At the conclusion, she was sobbing uncontrollably, followed by occasional dry-heaves with a frequent, 'I can't believe that something could be so small,' thrown in. Ahhhh, to be 26 again. Anyway, I was in Chicago in Sept. of '06 visiting some relatives of The Woman That I'm Currently Married To. After a full day of exploring the city and at the same time avoiding getting stabbed in the head with a screwdriver (I don't drink), we were pretty hungry. We came upon this establishment when TWTICMT mentioned to me that I would like it. The place was pretty empty (it was in the late-afternoon during the week) so we ",4,Negative
1112,Giordano's,"Hands Down the best deep dish pizza the world has to offer.  I was introduced to deep dish back in 1992 by my cousins there and been back numerous times and tried them all from Uno's, Gino's East, Lou Malnatis', Pequod's , Pizano's, to know Giordano's wins my Award for the best .  Giordano's simply takes pride in their crust, ingredients, and sauce-Not bready crap like everywhere else. But watch out don't burn the crap out of the top part of your mouth.",5,Positive
1113,Giordano's,"It's Chicago deep-dish pizza, so how can it be any better!?  Giordano's is, all in all, pretty good.  It's somewhat similar to Edwardo's in Hyde Park, which is fine with me because I'm a big fan of Edwardo's.    This place has lunch specials that consist of individual-size deep dish pizzas that come out of the oven pretty quickly, so if you don't want to wait an hour for pizza then you can eat quickly.  The service here is pretty good and pretty consistent, but it can get very, very busy.  All in all, this is a pretty good pizza place!",4,Positive
1114,Giordano's,"It's Chicago deep-dish pizza, so how can it be any better!?  Giordano's is, all in all, pretty good.  It's somewhat similar to Edwardo's in Hyde Park, which is fine with me because I'm a big fan of Edwardo's.    This place has lunch specials that consist of individual-size deep dish pizzas that come out of the oven pretty quickly, so if you don't want to wait an hour for pizza then you can eat quickly.  The service here is pretty good and pretty consistent, but it can get very, very busy.  All in all, this is a pretty good pizza place!",4,Positive
1115,Giordano's,"Some friends are in town and wanted pizza, so I took them to the nearest, non-Uno place I could find.  Obviously I've had Giordano's but I'd never eaten at this one.  The wait wasn't as long as I expected for a Saturday and they let you pre-order your pizza so it doesn't take as long.  We got the cheesey garlic bread which tasted ok, but the cheese kept coming off.   The super-veggie pizza was delicious and chock full of good stuff.  I also had a very strong drink which is impressive for a touristy chain.  I'll be enjoying my tons of leftovers tomorrow.",4,Positive
1116,Giordano's,"Gross.  When we first walked in, i felt that we may be in a chain type of place, but being from Philadelphia, i couldn't be sure. We ordered a small special and were fine with waiting the 40 minutes for it to be cooked (this is totally understandable) but like Hitarho said, it wasn't the size of the pizza that made me stop after one slice, it was the taste. totally bland and not even hot. I love my sauce too, and this just didn't do it for me. i felt like I had been robbed of my chicago deep dish experience.",2,Negative
1117,Giordano's,"Everyone knows when you are in Chicago, you have to try the famous deep-dish pizza. While shopping and sightseeing on Michigan Ave., we were advised to go to Giordano's by a friendly local. When we arrived at Giordano's, they told us our wait would be about 30 minutes, but that we could order our pizza because it would take about the same amount of time to make. The waiting list actually made us hungrier and more appreciative that this place must be one of THE places to go to for the famous Chicago treat. My friend and I ordered a small deep dish and it was quite impressive when it was delivered to our table. I ordered my standard - sausage, mushroom and black olives and was pleasantly surprised on how much I liked the pie. I'm normally a thin-crust, New York-style pizza kind of gal, but I",4,Positive
1118,Giordano's,"cardboard comparable to little ceasar's. -both thin and stuffed pie.  Slow service-ignored us.  I am a New yorker who worked in italian joints for years, and also even at an UNO's, which is better. this place had good fresh toppings, but the dry crust was OLD OLD OLD. what a waste of time and tummy space, next time, GINO'S EAST!",1,Negative
1119,Giordano's,Love their food!  Service needed a little of work but enjoyed it anyway.,4,Positive
1120,Giordano's,"O it's deep dish alright - but it's not that great.   I had the personal pizza.  (WARNING: the sausage pizza is ready made, but if you add any topping, it will take additional 35 minutes) I ended up just eating the cheese and sausage...the crust was just too dry.   Waiter was fine.  I don't like the wooden box (with the condiments) on a table, it took up so much space that we barely have room to put the two personal pizza on our table!",3,Negative
1121,Giordano's,"This pizza is to die for!! Deep dish like no where else! Now that I moved away from Chicago I miss this pizza so much and can't find anything like it!! I might have to get some shipped out here!  =)   It is very filling and does take a while to cook but its worth the wait!  (they are baking this pizza its like a cake) It can hit the spot with friends and family, everyone needs to try it!",5,Positive
1122,Giordano's,"Some of these negative reviews makes me wonder if people just want to stand out from the crowd for their cool, useful, and funny points.  If I ever get invited to a Yelp event, I'll probably get beat up by these people. Giordanos was the first deep dish pizza place I ever had in Chicago, and it's still my go-to place whenever I'm in town.  First of all, it's pizza.  It's not orgasmic and it's not going to blow your taste buds like in those old Starburst commercials.  It's Chicago-style pizza, but not so doughy.  The actual crust portion is pretty thin, but it's stuffed with toppings and loaded with cheese.  I guess this is why Giordanos calls it stuffed pizza instead of deep dish pizza.  I recommend the Giordanos special which comes with onions, mushrooms, sausage, and some other stuff I c",4,Positive
1123,Giordano's,"Giordano's has the best deep dish pizza in Chicago. Eating it is an adventure. Know that it takes a while for them to make these pizzas, as they are incredibly deep, robust pies. Also know that you can't eat as much of it as you think you can. Down here in the South, I can polish off a whole frozen Dijourno's by myself, but I honestly can't eat more than two or three slices of a small pizza at Giordano's... three is pushing it. The drink list is decent. There is Guinness. This particular Giordano's has times when it is so busy that it's worth finding another location, but in general the wait times are bearable. Always worth it.",5,Positive
1124,Giordano's,"Before leaving Chicago to continue my cross-country train trip, I simply had to get my hands on a deep dish pizza. After weighing the many possible choices, I went with Giordano's. My family recommended it to me, and knew I would regret not taking their advice. Having gone there, I can safely say it was the right decision. I ordered a sausage and pepperoni deep dish pizza; a small, because their personal sizes were only available during lunch. I knew I would end up waiting a little bit, so I made the best of it and had a few drinks while watching a soccer game on TV. The abundance of cheese overwhelmed my senses. I would have given it a 5-star rating, but honestly, I think they either forgot or went easy on the pepperoni. The crust had a particular pretzel-bread(ish) quality to it, and the",4,Positive
1125,Giordano's,"Giordanos is my favorite deep dish pizza place in Chicago and this particular location is my favorite one in town. It's kind of hidden in the little plaza just off N Michigan Ave and I think it might not get as busy as say the one on Rush. Anyway, there is a little bar area that you can sit in which also has several tvs with sports on. I prefer doing this if you are either by yourself or with one other person. There are only like 4 tables in there but if one is open, grab it. This was great the last time I was in there because we were able to watch the Packers/Giants playoff game while munching on deep dish pizza. The deep dish pizza is great. There is just something about the cheese the use there, it really is terrific. And if for some reason you aren't in the mood for pizza, try some of ",5,Positive
1126,Giordano's,"After a long day at the beach, or shopping on Michgan Ave I love to stop in here for grub. The deep dish is simply amazing. However, I do warn you there is ALWAYS a wait (usually 30-45 min). The servers are nice and do their best to bring you fast service but you really can't blame them if they're a little slow considering it's right off of Michigan Ave and one of the busiest Giordano's restaurants. My friends and I usually pass the time with a few drinks and good conversations...by the time your pizza arrives you'll have barely noticed what time it is.",5,Positive
